character_name,tmdb_id,actor_id
Alfred Hitchcock,99040,223877
Omri,11359,69301
Little Bear,11359,69302
Jane,11359,32225
Patrick,11359,1318612
,11359,4581
Boone,11359,18181
Lucy,11359,34200
,11359,52646
,11359,14331
Karen McCann,17182,35
Robert Doob,17182,2628
Dolly Green,17182,821
Angel Kosinsky,17182,33689
Detective Sergeant Denillo,17182,3266
Julie McCann,17182,27261
Megan McCann,17182,157108
Sidney Hughes,17182,4492
Susan Juke,17182,65017
Judge Arthur Younger,17182,29446
District Attorney Howard Bolinger,17182,8539
Peter Green,17182,51188
Redheaded Woman,17182,173264
Teacher,17182,170074
Iris Holland,2054,21104
Bill Meister,2054,21105
Vice Principal Gene Wolters,2054,3905
Cole Holland ( mit 6. Jahren ),2054,21107
Cole Holland ( mit 15 Jahren ),2054,21108
Cole Holland ( mit 28 Jahren ),2054,21109
Rowena Morgan,2054,26495
Bobby Todd,2054,39597
Sarah Olmstead,2054,146182
Governor Gertrude Lang,2054,20747
Deaf School Principal,2054,1881495
Mr. Shapiro,2054,85422
Ashtray,10607,35690
Loc Dog,10607,9562
Dashiki,10607,66131
Preach,10607,27590
Ashtray's Mother,10607,2535
Sister Williams,10607,66132
Crazy Legs,10607,1214127
Officer Self Hatred,10607,1897
Rufus,10607,62066
Mailman,10607,35689
Mrs. Johnson,10607,95189
Loc Dog's Grandma,10607,111872
Loc Dog's Mom,10607,154272
Toothpick,10607,83102
Roz,19760,18277
Francis 'Frank' O'Brien,19760,5724
FBI Agent O'Malley,19760,5050
Evan Marsh,19760,8435
Beautiful Woman,19760,191140
Reporter,19760,1183958
Marcy Kellerher,19760,1362948
Fitzie,19760,5170
Todd,19760,17243
Beano Callahan,19760,5897
Quinn,19760,1010
Bud Macintosh,9536,64998
Monique (as Joey Adams),9536,16484
Jen,9536,43433
Dr. Noah Faulkner,9536,7676
Mimi Simkins,9536,57868
T.C. Romulus,9536,57869
Olivia Biggs,9536,23970
Dr. Petra von Kant,9536,12207
Tenacious D,9536,22297
Denise,9536,16850
Dr. Benjamin Trace,11525,29459
Jobe Smith,11525,40009
Peter Parkette,11525,58119
Dr. Cori Platt,11525,36898
Jennifer,11525,72612
Shawn,11525,1192629
Jade,11525,1384185
Travis,11525,1384186
Homeless Kid,11525,1221555
Jonathan Walker,11525,27116
Young Peter,11525,59016
Senator Greenspan,11525,65748
Guillermo,11525,3979
Homeless Lady,11525,28640
Chief of Security,11525,1219510
Gennaro Spirito,40628,124150
Luisa Spirito,40628,1161
Dr. Wilson,40628,25879
Loli,4482,25256
Marijo,4482,35137
Laurent Lafaye,4482,4275
Dany,4482,35908
Emily Crumble,4482,38402
Dorothy Crumble,4482,38403
Vero,4482,38404
Craig Jones,10634,9778
Debbie,10634,9781
Deebo,10634,8396
Mr. Jones,10634,56902
Mrs. Jones,10634,54800
Dana Jones,10634,9788
Joi,10634,45245
Red,10634,65134
Mr. Parker,10634,19754
Ezal,10634,83101
Kid #2,10634,22122
China,10634,74613
Black Man at Store,10634,37932
Red's Father,10634,97781
Craps Player,10634,61981
Seth Gecko,755,1461
Jacob Fuller,755,1037
Kate Fuller,755,3196
Scott Fuller,755,11158
Border Guard/Chet Pussy/Carlos,755,11159
Sex Machine,755,11161
Frost,755,9811
Texas Ranger,755,2536
Hostage Gloria Hill,755,11162
FBI Agent,755,11163
Newscaster Kelly Houge,755,11164
Pete Bottoms / Liquor Store Clerk,755,16861
Titty Twister Guitarist & Vocalist,755,53763
Titty Twister Saxophonist,755,1089505
Titty Twister Drummer,755,1089510
Blonde Hostage,755,35545
Red-headed Hostage,755,982183
Big Emilio,755,931730
Sex Machine's Buddy,755,59287
Danny,755,139997
Manny,755,100260
Bar Dancer,755,68430
Bar Dancer,755,1830654
Bar Dancer,755,41691
Bar Dancer,755,1265433
Monster,755,1027008
Monster,755,555328
Monster,755,115244
Monster,755,1042415
Max Kirkpatrick,11859,13021
Kate McQueen,11859,33665
Colonel Ilya Kazak,11859,782
Lieutenant Meyerson,11859,4443
Jodi Kirkpatrick,11859,170954
Louis Aragon,11859,60118
Rosa,11859,3981
Zhukov,11859,53573
Stefan,11859,106066
Navigator,11859,6908
Computer Store Manager,11859,1434041
Baker,11859,63214
Codebreaker,11859,20562
Grover,28387,52419
Otis,28387,52930
Chet,28387,7036
Max,28387,78190
Skippy,28387,81373
Miami,28387,7489
Pete,28387,21967
Gail,28387,10130
Professor,28387,1052883
Lester,28387,54474
Josselyn,28387,55207
Friedrich,28387,76989
Danny,28387,5656
Zach,28387,64057
Grover's Dad,28387,827
Bouncer,28387,97600
Kate,28387,20047
Amy,28387,68495
Stephanie,28387,162607
Louis,28387,1219214
Henri Fortin / Jean Valjean,48750,3829
André Ziman,48750,35211
Elise Ziman,48750,63895
La fille Ziman,48750,141054
Thénardière 1942,48750,6014
Thénardier 1942,48750,3581
Le policier / Javert,48750,24464
Thénardière 1830 / 1990,48750,133834
Toureiffel,48750,141055
Mgr Myriel,48750,9741
La mère supérieure / Mother Superior,48750,34595
Le bouquiniste / Bookseller,48750,24807
Catherine / Fantine,48750,109516
Le comte de Villeneuve,48750,23508
Lewis Farrell,20927,2224
Lisa Walker,20927,31140
Kim / Pamela Segall,20927,21063
Danny,20927,16851
Randy,20927,4890
Lewis' Mom,20927,10386
Alice,20927,9572
Simon,20927,26258
Wendy,20927,18316
Grandma Jean,20927,38691
Lewis' Dad,20927,18274
Aunt Meg,20927,91029
Francine,20927,9576
Bayard,20927,85354
Jimmy,20927,84520
Sam,20927,91030
Jason,20927,91031
Lisa's Secretary / Claire Mari Jacobs,20927,91032
1st Executive,20927,91033
Amelia,20927,91034
Prince,20927,83860
Queen,20927,91035
King,20927,91036
Sara,20927,91037
Student Teacher,20927,91038
Stanley,20927,91039
Mumuu Woman,20927,91040
Sad Woman,20927,91041
Helicopter Pilot,20927,91042
Newsstand vendor,20927,91043
Marc,20927,86919
Flight attendant,20927,66126
Jan,20927,91044
Boy in Library,20927,91045
David Leary,36929,8872
Rosco Bigger - Fang,36929,74036
Victoria Tucker,36929,105962
Faith Bigger,36929,10556
Art Lundstrum,36929,4175
Clark,36929,87003
Principal Kokelar,36929,27726
Becker,9102,56977
Jessica,9102,56978
Ace Jefferson,9102,56979
Landowska,9102,25689
David,9102,1229549
Leone,9102,30617
Chuck Elbarak,9102,1242148
Ross,9102,1445745
Herself,124626,938895
Herself,124626,109142
Himself,124626,14397
Himself,124626,7491
Himself,124626,18627
Herself,124626,54754
,124626,1078926
Freddy Gale,27526,514
Mary,27526,5657
Jojo,27526,32
Helen Booth,27526,6721
Stuart Booth,27526,1272
Verna,27526,23648
Peter,27526,98084
Roger,27526,72861
Bobby,27526,47879
Mia,27526,56152
Jennifer,27526,91850
Tanya,27526,98087
Coop,27526,98089
Silas,27526,78084
Buddy,27526,98090
Eddie,27526,98091
Joe,27526,60023
Woman in shop,27526,12543
Jefferey,27526,4994
Cop #1,27526,98092
Cop #2,27526,98093
Asian Man,27526,98095
Little Asian Girl,27526,98096
Twin Boy,27526,38948
Twin Boy,27526,98098
Hank,27526,89838
Woman On Bus,27526,14544
Sunny Ventura,27526,21544
Teacher,9623,7447
Oliver Laird,9623,24045
Juliet,9623,8256
Judge Weitzel,9623,14884
Boone,9623,13525
Bozeman,9623,148635
Joseph Boffano,9623,18313
Inez,9623,57552
Rodney,9623,94434
Forewoman,9623,47538
Razieh,46785,1034640
Ali,46785,1034642
Mother,46785,1034643
Old Lady,46785,1387299
Soldier,46785,1387300
Jimmy 'The Saint' Tosnia,400,1271
Pieces,400,1062
Franchise,400,4520
Critical Bill,400,4515
Mister Shhh,400,884
Lucinda,400,826
Dagney,400,5503
The Man with the Plan,400,4690
Bernard,400,5504
Meg,400,5601
Alex,400,199303
Blonde Nurse,400,35597
Antonia,880,13506
Danielle,880,13507
Allegonde,880,13508
Thérèse,880,13509
Thérèse (13),880,13510
Thérèse (6),880,13511
Sarah,880,13512
Krummer Finger,880,13513
Sebastian,880,13514
Lara,880,13515
Simon,880,13516
Deedee,880,13517
Lippen Willem,880,13518
Olga,880,13519
Poppa,146599,19739
Ma Ponk,146599,119598
Ma Pearl,146599,157439
Miss Alice (as Salli Richardson),146599,53918
Mr. Walter,146599,10939
Preacher Hurn,146599,6542
Cliff (12 Yrs.) (as Willis Norwood Jr.),146599,1384901
Miss Maybry,146599,40175
Mr. Will,146599,94511
Uncle Melvin,146599,12974
Oona Hart,188588,990400
Helena Mora,188588,22137
Jake Axelrod,188588,69697
Suzanne,188588,175081
Ivan Axelrod,188588,109470
George,188588,59204
Trish Axelrod,188588,6832
Thomas,188588,7505
Chloe Garfield,188588,17495
Eli Garfield,188588,12122
Marian Mora Garfield,188588,5131
Lois Garfield,188588,31649
Nick Mora,188588,115178
Max Berger,188588,117075
William Adamson,8447,40900
Eugenia Alabaster Adamson,8447,14326
Sir Harald Alabaster,8447,55037
Edgar Alabaster,8447,35862
Lady Alabaster,8447,30320
Robin,8447,25658
Miss Mead,8447,8227
Captain Christopher 'Skipper' Sheldon,10534,1229
Dr. Alice Sheldon,10534,6692
Charles 'Chuck' Gieg,10534,24965
Gil Martin,10534,11864
Robert Marsh,10534,153862
Dean Preston,10534,83051
Shay Jennings,10534,61983
Francis Beaumont,10534,56930
Girard Pascal,10534,17413
Sanders,10534,6752
Tod Johnstone,10534,9296
Tracy Lapchick,10534,58019
Robert Grant,17414,1206
Mrs. Dubrow,17414,6450
Kyle Grant,17414,27564
Lord Rutledge,17414,4757
Brian Grant,17414,171373
Buck LaFarge,17414,5129
Lionel Spalding,17414,13243
Victor Dubrow,17414,156592
Mrs. Dellacroce,17414,169906
Nancy,17414,44185
Murray,17414,156532
Norm,17414,90341
Artie,17414,31032
Mrs. Winthrop,17414,159747
Mrs. Feldman,17414,119711
Bellman,17414,47533
Mike Donnelly,13997,58198
Steve Dodds,13997,60950
Robbie Mieghem,13997,31511
Al Donnelly,13997,21561
Drake Sabitch,13997,2048
Neuschwander,13997,14888
Governor Tracy,13997,4003
Roger Kovary,13997,17396
Scott Colleary,13997,56486
Clyde Spinoza,13997,20196
Motorcycle Cop,13997,1598
State Trooper,13997,162823
Fan,13997,56165
Pocket Pool Lady,13997,1073828
Jim Blaine,13997,1030724
Carl,13997,1864853
Mayor,13997,1886271
Gene Watson,2086,85
Lynn Watson,2086,21365
Ms. Jones,2086,21366
Brendan Grant,2086,21368
Krista Brooks,2086,21369
Gov. Eleanor Grant,2086,19131
Franco (Governor's Bodyguard),2086,203762
Officer Trust,2086,17200
Mystery Man,2086,1269763
Sanitation Engineer,2086,60287
August King,61548,12261
Annalees,61548,9030
Olaf Singletary,61548,16476
Hal Wright,61548,11867
Ida Wright,61548,233294
Mary Reilly,9095,1204
Dr. Henry Jekyll / Edward Hyde,9095,6949
Der Butler Mr. Poole,9095,47722
Marys Vater,9095,5658
Mrs. Farraday,9095,515
Mrs. Kent,9095,1229735
Annie,9095,33399
Mary's Mother,9095,8443
Haffinger,9095,7030
Maximillian | Pauly | Guido,12158,776
Detective Justice,12158,32486
Julius Jones,12158,66554
Dr. Zeko,12158,47458
Capt. Dewey,12158,593
Police Officer,12158,6951
Nikki,12158,172200
Michael 'Mo' Morris,9283,11315
Willie Conway,9283,16327
Andera,9283,139
Stanley 'Stinky' Womack,9283,3201
Sarah Morris,9283,140234
Dick Conway,9283,3174
Steve Rossmore,9283,8213
Bobby Conway,9283,15234
Victor,9283,61607
Frank Womack,9283,3911
Peter the Eater,9283,174793
"Lead Singer, Afghan Whigs",9283,1141848
Ticket Agent,9283,506
Irv,9283,1653331
Sharon's Mother,9283,1683284
Kristen Rossmore,9283,1854384
Chip,9283,1854385
Waitress at Moonlight Mile,9283,1854386
Bartender,9283,1854388
"Michael Morris, Jr.",9283,1854389
Cheryl Morris,9283,1854390
Reunion Classmate #1,9283,1854391
Coffee Shop Waitress,9283,1854392
Drinker #1,9283,1574263
Drinker #2,9283,1854393
Bar Owner,9283,87134
Bowler (uncredited),9283,1854397
Woman on the Street (uncredited),9283,1854398
High School Alumna (uncredited),9283,1539045
Male Nurse (uncredited),9283,1854399
Giles Prentice,9208,11805
Kelly,9208,126418
Chief Sam Rhodes,9208,6198
"Chairman, Joint Chief of Staff",9208,12536
Johnson,9208,61216
Lt. Thomas,9208,4607
Max,9208,17857
Novacek,9208,62548
Frakes,9208,9558
Henry,40154,29859
Margaretta,40154,13637
Nancy,40154,12094
Nina,40154,53328
Fadge,40154,9139
Terry Du Bois,40154,26860
Young actor,40154,40311
Molly,40154,237613
Carnforth,40154,56101
Ventriloquist,40154,97165
Scotsman,40154,9152
Mule Train Man,40154,1211929
Vinz,406,1925
Hubert,406,5418
Saïd,406,5419
Abdel,406,5420
Santo,406,72270
Sarah,406,5424
Benoît,406,5442
Darty,406,5441
Inspecteur Notre Dame,406,2170
Gars ordinaire,406,5423
L'homme saoul,406,5443
Le chauffeur de taxi,406,5425
Le jeune skinhead,406,2406
Le chef de la police,406,5444
L'Officier de Police,406,5445
Grand-mère de Vinz,406,1347614
Tante de Vinz,406,1347615
Cuisinier,406,579488
Frère de Saïd,406,64546
Gallery girl,406,13688
Jo,45549,41381
Billy,45549,9642
Tommy,45549,28848
Be Bop,45549,30087
Bev,45549,19995
Dix,45549,202032
Peters,45549,19299
Pony,45549,1243685
Market Trader,45549,11355
Sarah,45549,207295
Mrs Taylor,45549,185464
Billy's Dad,45549,32810
Yuppie,45549,1800866
Car Thief,45549,109383
Tommy's Gang #1,45549,1509445
Tommy's Gang #2,45549,42664
Tommy's Gang #3,45549,1794058
Tommy's Gang #4,45549,1807615
Monkey,45549,8323
Narrator,63076,92561
Herself,63076,92032
Herself,63076,1144665
Himself,63076,1144666
Actor/Herself,63076,74954
Himself,63076,42545
Himself,63076,550826
Deputy Mayor Kevin Calhoun,11062,3036
Frank Anselmo,11062,1004
Judge Walter Stern,11062,2641
Anthony Adams,13685,36422
Dignan,13685,887
Inez,13685,74940
Future Man,13685,71555
Bob Mapplethorpe,13685,52797
Mr. Henry,13685,3085
Dr. Nichols,13685,42006
Grace,13685,1117323
H. Clay Murchison,13685,1117324
Stacy Sinclair,13685,955807
Temple,13685,1117325
Martha Alston,47475,14
Whitman Crawford,47475,8984
Inga Gunther,47475,3234
Jack Tramonte,47475,923
Mrs. Crawford,47475,23709
Annie,47475,15250
Jane,47475,1232807
Nancy Culpepper,47475,170162
Dick Braxton,47475,128621
Dr. David Krane,2045,11477
Dr. Martha Briggs,2045,9625
Don Bresler,2045,9979
Michael Stratton,2045,14595
Lindy Krane,2045,21058
Cara Crane,2045,21059
Mary Krane,2045,21060
Happy Gilmore,9614,19292
Hal L. - Orderly in Nursing Home (uncredited),9614,7399
Virginia Venit,9614,31171
Grandma Gilmore,9614,11794
Chubbs,9614,1101
Mr. Larson,9614,10460
Himself,9614,170802
Otto,9614,20818
Jeering Fan,9614,59196
Himself,9614,392685
IRS Agent,9614,53684
Doug Thompson,9614,17494
Potter,9614,58478
Announcer,9614,1024638
Happy's Waterbury Caddy,9614,191857
Coach,9614,106789
Francesca Johnson,688,5064
Robert Kincaid,688,190
Caroline Johnson,688,6907
Michael Johnson,688,10379
Richard Johnson,688,10380
Caroline as a young girl,688,10381
Michael as a young boy,688,10382
Betty,688,10383
Lawyer Peterson,688,10388
Lucy Redfield,688,10389
Child #1,688,1402769
Fanny Fink,11907,22686
Orfeo de Altamar,11907,70887
Lothar Sticker,11907,70888
Madeleine,11907,9931
Anton,11907,1084
Lasse Laengsfeld,11907,34297
Long John Silver,10874,13472
Jim Hawkins,10874,19996
,10874,64181
Miss Piggy / Fozzie Bear / Sam the Eagle / Animal (voice),10874,7908
Kermit the Frog / Rizzo the Rat / Beaker (voice),10874,64180
Captain Flint,10874,133876
Calico Jerry,10874,1705493
Easy Pete,10874,121112
Big-Fat-Ugly-Bug-Faced-Baby-Eating O'Brien,10874,1314585
Herself,89333,937034
Himself,89333,937035
Himself,89333,103057
Herself,89333,50841
Herself,89333,3664
Herself,89333,937036
Herself,89333,937037
Herself,89333,937039
Herself,89333,56367
Himself,89333,33463
Herself,89333,937041
Himself,89333,937042
Herself,89333,937043
TV host,89333,185149
Himself,89333,228173
Himself,89333,937044
Herself,89333,588627
Himself,89333,937045
Himself,89333,547866
Himself,89333,143061
Himself,89333,8385
Herself,89333,937046
Herself,89333,937047
Herself,89333,74423
Himself,89333,147057
Herself,89333,937048
Herself,89333,60483
Herself,89333,937049
Himself,89333,56696
Herself,89333,533007
Himself,89333,937050
Herself,89333,937051
Himself,89333,78589
Herself,89333,937052
Herself,89333,33163
Himself,89333,937054
Herself,89333,265374
Herself,89333,937055
Herself,89333,937056
Herself,89333,18920
Himself,89333,937057
Herself,89333,77074
Himself,89333,118180
Herself,89333,23944
Herself,89333,89815
Vic Palmieri,96357,1112607
Candy,96357,36197
Danny,96357,4944
Carl Levin,96357,35040
Letitia Jackson,96357,10691
Joe,96357,1916
Drunk,96357,128174
Murron MacClannough,197,2462
Princess Isabelle,197,1957
King Edward,197,2463
Robert the Bruce,197,2464
Hamish Campbell,197,2039
Young William Wallace,197,2465
Campbell,197,2467
MacClannough,197,2468
Mother MacClannough,197,2469
Young Murron MacClannough,197,2470
Nicolette,197,2471
Malcolm Wallace,197,2472
John Wallace,197,2473
Elder Stewart,197,2474
Young Hamish Campbell,197,2475
Argyle Wallace,197,1248
"Edward, Prince of Wales",197,2476
Phillip,197,2477
Morrison,197,2478
Robert Bruce Sr.,197,2481
"Stephen, Irish Fighter",197,2482
Veteran,197,3064
Chief Justice/Executioner,197,21431
Magistrate,197,166258
Lord Talmadge,197,1333582
Cheltham,197,43131
Balliol,197,10174
Sean,197,1333583
Priest No. 1,197,17788
King's Advisor,197,26094
Craig,197,20282
Mornay,197,2629
Mrs. Morrison,197,1774123
Bride's Father,197,2451
Smythe,197,742
Corporal,197,20244
Madbaker / Flagman,197,151305
Stewart,197,110315
Faudron,197,1231412
Lochlan,197,1073161
Young soldier,197,16908
English General,197,104758
Drinker #1,197,199755
Drinker #2,197,188452
Chief Assassin,197,1234613
Jailor,197,188433
English Commander,197,1227996
Doogal (uncredited),197,1394475
Warrior #2 (uncredited),197,1084940
Lady at Wedding (uncredited),197,1209257
English General (uncredited),197,549342
Betsy,103,1036
Iris Steensma,103,1038
Wizard,103,1039
Senator Charles Palantine,103,1040
Tom,103,13
Concession Girl,103,1041
Policeman al rally,103,1043
Man in cab,103,1032
Iris' Time Keeper,103,77255
Secret Service Agent,103,1274408
Tom's Assistant,103,1274409
Mafioso,103,169093
"Melio, Delicatessen Owner",103,2561
Personell Officer,103,16525
Angry Black Man,103,1042
Soap Opera Woman,103,101977
Charlie T,103,84684
Doughboy,103,127738
Campaign Worker,103,954132
Andy - Gun Salesman,103,76155
The John,103,1422613
Palantine's Aide,103,194066
T.V. Interviewer,103,18855
Campaign Worker (uncredited),103,170830
Political rallier (uncredited),103,71813
Campaign Aide (uncredited),103,1213088
Girl at Columbus Circle (uncredited),103,88161
Policeman (uncredited),103,69494
Keung,33542,18897
Elaine,33542,44917
Nancy,33542,10875
Uncle Bill,33542,44922
Tony,33542,44919
Angelo,33542,21264
Danny,33542,44921
White Tiger,33542,1426138
Whitney,33542,1235524
Ben Ryan,43566,3896
Jacob Ryan,43566,820
Panos Demeris,43566,658
,43566,1473
Judith Ryan,43566,121955
Wendell Bye,43566,11512
Terry Taverner,43566,37042
T.J.'s Mom,43566,71821
Young Policeman,43566,1166093
Female Bailiff,43566,29365
Bailiff,43566,33713
Neil Currie,71754,19901
Jimmy MacNeil,71754,198287
Angus MacNeil,71754,6074
Marilyn,71754,563767
Francis Bergeade,43612,12270
Gérard 'Gégé' Tilier,43612,30641
Nicole Bergeade,43612,20851
Dolores Thivart,43612,2744
Pouillaud,43612,77929
Jean-Paul « J.P. » Delépine,43612,35911
"Charles, l'animateur",43612,342254
Madame André dit « Lolotte »,43612,19934
Lucette,43612,2415
un client du garage,43612,235494
Nono,43612,269059
André le patron de l'hotel,43612,2197
Lionel,43612,37758
Young Graham,16934,81023
Molly,16934,53367
Fred,16934,81024
Graham Young,16934,5312
Mr. Goez,16934,81025
Mrs. Goez,16934,81026
Winnie,16934,10729
Dennis,16934,46427
Sue,16934,81027
Mr. Dexter,16934,81028
Mick,16934,81029
Dickie Boone,16934,81030
Dr. Scott,16934,16943
Aunty Panty,16934,81031
Uncle Jack,16934,47001
Nurse Trent,16934,1214452
Dr. Triefus,16934,40660
Berridge,16934,8397
Dr. Ernest Zeigler,16934,77637
Edna,16934,94742
Ray,16934,122924
Nathan,16934,7321
Debra Smart,16934,79660
Billy,16934,1787558
Simon,16934,79888
Social Services Woman,16934,1576856
Chairman,16934,1225726
Lucy,10324,520
Jane,10324,5590
Emily,10324,1245
Joe,10324,68185
Al,10324,68186
Eddy,10324,68187
Lou Perilli,78406,1903
Laura,78406,10768
Eddie Agopian,78406,532
Reed Tyler,78406,34597
Miss Sandra Beecher,55731,4587
Frank Machi,55731,26485
Cindy Johnson,55731,13446
Jack Fryman,55731,17770
Eduardo Braz,55731,171522
Hans Kooiman,55731,18324
Marco Kito,55731,20303
Gilbert Tutu,55731,239978
Oni Nagano,55731,239979
Luana Kanahele,55731,239980
Uni Kakamura,55731,239981
Commissioner Hawkes,55731,23
Steve Fryman,55731,33192
,32119,1195879
,32119,946161
Stephen Lunney,32119,1828572
Jacqueline 'Jackie / Jack' Broyer,11066,59153
Strangé,11066,10661
Tyler,11066,78029
Nelson,11066,10225
Lady Eloise,11066,70243
Bony T,11066,2632
Yvonne,11066,141823
Todd,11066,1341524
Woman in blonde wig,11104,56830
Policeman 663,11104,1337
Faye,11104,12671
"He Zhiwu, Cop 223",11104,43661
Air Hostess,11104,119875
Owner of eatery,11104,1618663
May,11104,119877
K store clerk,11104,1618664
Replacement for Cop 663,11104,1407506
Stewardess' new boyfriend,11104,1591060
Complaining Customer (Uncredited),11104,68560
Bar Maid (Uncredited),11104,208316
