department,job,tmdb_id,crew_id
Production,Location Manager,29136,1896777
Production,Producer,59762,12997
Directing,Director,59762,27992
Sound,Original Music Composer,59762,19711
Editing,Editor,59762,11372
Production,Casting,59762,30874
Production,Executive Producer,59762,66137
Writing,Story,59762,70366
Writing,Screenplay,59762,88515
Production,Casting,59762,100485
Writing,Story,59762,134706
Camera,Director of Photography,59762,1106641
Art,Production Design,59762,1413490
Art,Art Direction,59762,1413491
Art,Storyboard Designer,46718,89596
Production,Producer,46718,129722
Editing,Editor,46718,8068
Art,Storyboard Designer,46718,105643
Production,Executive Producer,46718,141043
Production,Executive Producer,46718,34934
Production,Co-Producer,46718,34936
Sound,Music,46718,1672192
Sound,Music,46718,1828760
Production,Casting,46718,937490
Writing,Writer,46718,106827
Production,Executive In Charge Of Production,46718,1172894
Production,Production Manager,46718,1200787
Art,Storyboard Designer,46718,1659481
Art,Storyboard Designer,46718,209181
Directing,Director,397514,1202631
Writing,Writer,397514,1112401
Writing,Writer,397514,1697911
Production,Producer,397514,1024837
Production,Producer,397514,1202632
Production,Producer,397514,1697912
Camera,Director of Photography,397514,1202633
Editing,Editor,397514,1645798
Production,Casting,397514,3501
Art,Production Design,397514,1516882
Costume & Make-Up,Costume Design,397514,1697914
Costume & Make-Up,Costume Design,397514,1697915
Art,Assistant Art Director,397514,1697916
Production,Casting,397514,1333655
Production,Casting,397514,1294512
Sound,Original Music Composer,397514,1697913
Production,Associate Producer,397514,1704780
Production,Executive Producer,397514,1055819
Production,Executive Producer,397514,63106
Production,Executive Producer,397514,1367849
Production,Executive Producer,397514,1451847
Directing,Director,421851,17087
Production,Producer,421851,447616
Editing,Editor,421851,65915
Directing,Director,113649,1057492
Directing,Director,113649,1057623
Directing,Director,113649,1057624
Crew,Cinematography,381737,17175
Production,Co-Producer,381737,93767
Directing,Director,381737,155598
Production,Producer,381737,946129
Production,Producer,381737,973608
Writing,Writer,381737,1004120
Production,Executive Producer,381737,1228498
Production,Executive Producer,381737,1252900
Production,Executive Producer,381737,1252901
Production,Executive Producer,381737,1555780
Sound,Music,381737,1574407
Editing,Editor,381737,1574408
Writing,Writer,61722,64001
Writing,Screenplay,61722,238406
Writing,Screenplay,61722,238408
Directing,Director,111118,74600
Directing,Director,111118,93217
Directing,Director,334541,30711
Camera,Director of Photography,334541,139138
Editing,Editor,334541,1113553
Sound,Original Music Composer,334541,39827
Production,Casting,334541,5669
Art,Production Design,334541,1299194
Art,Art Direction,334541,1571002
Art,Set Decoration,334541,1571003
Costume & Make-Up,Costume Design,334541,33439
Production,Casting,334541,114478
Production,Casting Associate,334541,1468070
Production,Casting Associate,334541,1586105
Production,ADR Voice Casting,334541,1446462
Production,Casting Assistant,334541,1769784
Production,Producer,334541,1769785
Production,Producer,334541,1892
Production,Producer,334541,6627
Production,Producer,334541,20743
Production,Producer,334541,1769787
Production,Producer,334541,1242110
Art,Art Department Assistant,334541,1769788
Art,Property Master,334541,1769789
Art,Assistant Property Master,334541,1769790
Directing,Script Supervisor,334541,1404832
Sound,Music Editor,334541,1727323
Sound,Music Supervisor,334541,17863
Costume & Make-Up,Assistant Costume Designer,334541,1769791
Costume & Make-Up,Costume Supervisor,334541,1769792
Costume & Make-Up,Set Costumer,334541,1769793
Costume & Make-Up,Tailor,334541,1769794
Camera,Camera Operator,334541,18087
Camera,Camera Operator,334541,1621380
Camera,Steadicam Operator,334541,1428836
Camera,Still Photographer,334541,1400534
Lighting,Gaffer,334541,1760510
Camera,Additional Camera,334541,1746078
Camera,Dolly Grip,334541,1769795
Camera,First Assistant Camera,334541,1616457
Camera,First Assistant Camera,334541,1057158
Camera,Key Grip,334541,1769796
Crew,Special Effects Coordinator,334541,1769798
Visual Effects,Visual Effects Supervisor,334541,1769799
Sound,ADR Editor,334541,1402070
Sound,ADR & Dubbing,334541,80818
Sound,ADR & Dubbing,334541,1769800
Sound,Boom Operator,334541,1449022
Sound,Foley,334541,1372207
Sound,Foley,334541,1769801
Sound,Foley Editor,334541,1582569
Editing,Dialogue Editor,334541,1383288
Sound,Sound Designer,334541,1625316
Costume & Make-Up,Key Hair Stylist,334541,1662730
Costume & Make-Up,Makeup Department Head,334541,1419091
Costume & Make-Up,Key Makeup Artist,334541,1410019
Costume & Make-Up,Makeup Artist,334541,1002554
Editing,Digital Intermediate,334541,1769806
Editing,Digital Intermediate,334541,1627130
Editing,Digital Intermediate,334541,1627131
Editing,Digital Intermediate,334541,1550369
Production,Executive Producer,334541,17697
Production,Executive Producer,334543,1307
Production,Executive Producer,334543,59839
Costume & Make-Up,Hairstylist,334543,15330
Production,Executive Producer,334543,21390
Writing,Screenplay,334543,37268
Production,Producer,334543,37270
Production,Producer,334543,37276
Production,Line Producer,334543,37277
Editing,Editor,334543,61630
Camera,Director of Photography,334543,67113
Editing,Dialogue Editor,334543,75151
Production,Line Producer,334543,75477
Art,Production Design,334543,80680
Production,Producer,334543,137220
Editing,Digital Intermediate,334543,147855
Production,Executive Producer,334543,214356
Sound,Music,334543,233130
Production,Executive Producer,334543,1001794
Sound,Music,334543,1023809
Directing,Director,334543,1173102
Art,Set Decoration,334543,1191326
Costume & Make-Up,Costume Design,334543,1196121
Production,Casting,334543,1198829
Camera,Camera Operator,334543,1308567
Costume & Make-Up,Prosthetic Makeup Artist,334543,1311620
Art,Art Department Coordinator,334543,1336767
Visual Effects,Visual Effects Producer,334543,1395454
Sound,Foley,334543,1402740
Sound,Sound Designer,334543,1410551
Sound,Sound Effects Editor,334543,1419234
Visual Effects,VFX Supervisor,334543,1431513
Writing,Book,334543,1450272
Visual Effects,Animation,334543,1452994
Crew,Drone Operator,334543,1460254
Sound,Foley,334543,1505079
Sound,Music Supervisor,334543,1505086
Production,Casting Associate,334543,1516456
Costume & Make-Up,Costume Supervisor,334543,1555186
Costume & Make-Up,Key Makeup Artist,334543,1555211
Camera,Steadicam Operator,334543,1569342
Crew,Sound Recordist,334543,1578021
Camera,Aerial Camera (suggest in addition to Helicopter Camera),334543,1644252
Visual Effects,Visual Effects Supervisor,334543,1660308
Sound,Music Editor,334543,1689963
Costume & Make-Up,Key Makeup Artist,334543,1708703
Crew,CG Supervisor,334543,1717739
Visual Effects,Visual Effects Coordinator,334543,1729046
Production,Casting,334543,1735820
Art,Set Decoration,334543,1735822
Directing,Script Supervisor,334543,1735825
Sound,Music Editor,334543,1735827
Costume & Make-Up,Key Costumer,334543,1735830
Lighting,Gaffer,334543,1735832
Camera,First Assistant Camera,334543,1735833
Visual Effects,Animation,334543,1735855
Costume & Make-Up,Key Makeup Artist,334543,1735857
Editing,First Assistant Editor,334543,1735859
Production,Associate Producer,334543,1764991
Production,Associate Producer,334543,1764992
Production,Executive Producer,334543,1764993
Writing,Writer,345918,1130788
Production,Producer,345918,1668608
Production,Producer,345918,1211214
Production,Producer,345918,999763
Sound,Music,345918,201210
Camera,Director of Photography,345918,1162676
Editing,Editor,345918,1205437
Production,Casting,345918,928272
Production,Casting,345918,1462300
Production,Casting,345918,1496825
Art,Production Design,345918,62703
Art,Art Direction,345918,1170990
Art,Set Decoration,345918,1441219
Costume & Make-Up,Costume Design,345918,1501720
Costume & Make-Up,Key Makeup Artist,345918,1418355
Sound,Music Supervisor,345918,1191567
Visual Effects,Animation,345918,1637439
Camera,Steadicam Operator,345918,1825550
Camera,Still Photographer,345918,1870207
Visual Effects,Special Effects Supervisor,345918,1402192
Crew,Special Effects Coordinator,345918,1870208
Sound,ADR Editor,345918,1544359
Sound,Dialogue Editor,345918,1411724
Sound,Boom Operator,345918,1695681
Sound,Foley,345918,1411725
Sound,Foley Editor,345918,1870214
Sound,Sound Designer,345918,1401318
Sound,Sound Effects Editor,345918,1870216
Sound,Sound Re-Recording Mixer,345918,1407208
Art,Property Master,345918,1870217
Art,Property Master,345918,1870219
Production,Production Manager,345918,1870221
Directing,Director,374440,1554277
Crew,Cinematography,370382,20572
Production,Producer,370382,1031166
Directing,Director,370382,1149892
Production,Producer,370382,1439004
Writing,Writer,370382,1542086
Directing,Director,283792,1149892
Directing,Director,283792,1126411
Camera,Director of Photography,164827,1146409
Writing,Writer,164827,1146410
Directing,Director,164827,1126411
Sound,Original Music Composer,164827,1121062
Directing,Director,185111,1031166
Writing,Writer,185111,1118000
Camera,Director of Photography,185111,1059557
Camera,Director of Photography,185111,1126097
Camera,Director of Photography,185111,1126411
Crew,Scenic Artist,185111,1367777
Directing,Director,296344,1120003
Directing,Director,300321,1164767
Writing,Writer,300321,1164758
Directing,Director,407799,222090
Production,Producer,294409,176543
Writing,Writer,294409,1083219
Camera,Director of Photography,403450,70237
Writing,Screenplay,403450,229269
Production,Producer,403450,1032318
Writing,Screenplay,403450,1274996
Writing,Screenplay,403450,1276764
Production,Producer,403450,1376798
Directing,Director,39340,130313
Writing,Writer,39340,1078992
Sound,Original Music Composer,39340,1537204
Directing,Director,42123,32277
Writing,Writer,415214,64493
Directing,Director,415214,81220
Production,Producer,415214,81222
Production,Producer,415214,134026
Writing,Writer,415214,1615896
Writing,Writer,415214,1739147
Writing,Writer,415214,1739148
Directing,Director,48601,25340
Camera,Director of Photography,48601,68821
Editing,Editor,48601,543838
Production,Casting,48601,6030
Art,Production Design,48601,1152093
Directing,Director,42872,101590
Directing,Director,42872,129044
Editing,Editor,42872,1355534
Production,Producer,42872,1356148
Art,Production Design,42872,1639040
Art,Production Design,42872,31609
Camera,Director of Photography,42872,1089670
Costume & Make-Up,Costume Design,42872,1355533
Directing,Script Supervisor,42872,1582544
Costume & Make-Up,Seamstress,42872,1639041
Camera,Camera Operator,42872,1296211
Camera,Camera Operator,42872,1123148
Camera,Still Photographer,42872,1639044
Costume & Make-Up,Makeup Artist,42872,1639049
Sound,Original Music Composer,42872,18836
Sound,Original Music Composer,42872,18837
Writing,Screenplay,107443,11993
Directing,Director,107443,93904
Sound,Music,306383,1077531
Directing,Director,230628,583203
Directing,Director,101665,81355
Production,Producer,101665,115941
Sound,Original Music Composer,101665,553935
Sound,Original Music Composer,101665,1047239
Camera,Director of Photography,101665,1047240
Directing,Director,407559,90609
Camera,Director of Photography,407559,1279803
Editing,Editor,407559,1546194
Production,Executive Producer,407559,1659965
Production,Producer,407559,1075095
Production,Producer,407559,105835
Production,Casting,407559,53648
Production,Casting,407559,979724
Production,Executive Producer,407559,175511
Production,Executive Producer,407559,1731670
Production,Associate Producer,407559,1659970
Art,Production Design,407559,1418416
Art,Production Design,407559,60430
Art,Set Decoration,407559,1418417
Costume & Make-Up,Costume Design,407559,1553775
Costume & Make-Up,Costume Design,397243,22968
Camera,Director of Photography,397243,23543
Sound,Sound Recordist,397243,31672
Production,Casting,397243,53680
Sound,Sound Re-Recording Mixer,397243,54963
Production,Executive Producer,397243,59522
Sound,Sound Designer,397243,73566
Production,Producer,397243,114405
Visual Effects,Special Effects Supervisor,397243,117250
Directing,Director,397243,135113
Production,Line Producer,397243,230695
Sound,Original Music Composer,397243,984513
Production,Producer,397243,999762
Production,Producer,397243,999764
Production,Executive Producer,397243,1095252
Production,Executive Producer,397243,1103515
Sound,Foley,397243,1136769
Editing,Editor,397243,1186025
Sound,Original Music Composer,397243,1208226
Writing,Screenplay,397243,1247264
Art,Art Direction,397243,1318520
Art,Production Design,397243,1358017
Sound,ADR & Dubbing,397243,1379046
Editing,Editor,397243,1381316
Camera,Still Photographer,397243,1394040
Sound,Music Editor,397243,1403735
Lighting,Gaffer,397243,1416465
Directing,Script Supervisor,397243,1419613
Visual Effects,Visual Effects Supervisor,397243,1454514
Costume & Make-Up,Hair Designer,397243,1462968
Sound,Music Supervisor,397243,1533101
Editing,Dialogue Editor,397243,1566088
Production,Casting Assistant,397243,1622448
Camera,Additional Photography,397243,1642622
Writing,Screenplay,397243,1661846
Production,Producer,397243,1732775
Production,Co-Executive Producer,397243,1732776
Lighting,Rigging Gaffer,397243,1742981
Camera,Key Grip,397243,1742982
Art,Property Master,397243,1762156
Camera,First Assistant Camera,397243,1762167
Lighting,Best Boy Electric,397243,1762172
Visual Effects,Visual Effects Coordinator,397243,1762174
Crew,Systems Administrators & Support,397243,1762175
Costume & Make-Up,Hair Designer,397243,1762179
Editing,First Assistant Editor,397243,1762180
Editing,First Assistant Editor,397243,1762181
Directing,Director,402536,1141078
Directing,Director,64501,545506
Production,Producer,64501,545507
Production,Producer,64501,545508
Sound,Music,64501,85612
Crew,Cinematography,64501,545509
Editing,Editor,64501,545510
Sound,Music,117337,88593
Directing,Director,117337,110146
Production,Executive Producer,402370,4584
Production,Executive Producer,402370,1121984
Writing,Writer,402370,1482754
Directing,Director,402370,1642118
Writing,Writer,402370,1642119
Writing,Writer,402370,1642120
Production,Producer,402370,1642121
Production,Co-Producer,402370,1642122
Directing,Director,319096,9780
Writing,Writer,319096,69139
Directing,Director,366269,84110
Directing,Director,366269,84111
Directing,Director,366269,1360557
Writing,Writer,366269,1530378
Camera,Director of Photography,366269,1175235
Editing,Editor,366269,958641
Editing,Editor,366269,1530379
Directing,Director,16143,190103
Writing,Writer,16143,1039491
Directing,Director,145963,143463
Writing,Characters,145963,20007
Writing,Characters,145963,20008
Writing,Story,145963,201394
Production,Producer,145963,606084
Visual Effects,Animation,145963,1410841
Visual Effects,Animation,145963,1123499
Writing,Story,145963,1106720
Writing,Writer,27953,109445
Directing,Director,27953,236655
Directing,Director,139272,150259
Directing,Director,419639,1069629
Writing,Writer,419639,1346591
Production,Producer,419639,1700102
Production,Producer,419639,1314877
Camera,Director of Photography,419639,1447781
Art,Production Design,419639,1571063
Editing,Editor,419639,1546194
Sound,Original Music Composer,419639,1700105
Writing,Writer,41725,11994
Production,Producer,41725,19099
Directing,Director,41725,51000
Writing,Writer,41725,102935
Production,Producer,41725,233511
Writing,Characters,413279,7624
Production,Producer,413279,10850
Directing,Director,413279,55934
Production,Casting,353728,7800
Directing,Director,353728,956818
Camera,Director of Photography,353728,983625
Costume & Make-Up,Makeup Artist,353728,1085283
Sound,Original Music Composer,353728,1124949
Camera,First Assistant Camera,353728,1239342
Editing,Editor,353728,1382492
Art,Production Design,353728,1418415
Editing,Digital Intermediate,353728,1444300
Sound,Original Music Composer,353728,1500498
Costume & Make-Up,Costume Design,353728,1500499
Production,Producer,353728,1500500
Production,Producer,353728,1500501
Production,Producer,353728,1500502
Production,Casting Associate,353728,1567300
Sound,Sound Effects Editor,353728,1573932
Sound,Music Supervisor,353728,1643833
Art,Art Direction,353728,1653745
Costume & Make-Up,Assistant Costume Designer,353728,1699371
Costume & Make-Up,Seamstress,353728,1699372
Directing,Script Supervisor,353728,1699373
Lighting,Gaffer,353728,1699375
Visual Effects,Visual Effects Supervisor,353728,1699376
Sound,Foley,353728,1699377
Editing,Dialogue Editor,353728,1699378
Costume & Make-Up,Key Hair Stylist,353728,1699379
Crew,Makeup Effects,353728,1699382
Directing,Director,340684,1468855
Camera,Director of Photography,340684,1472143
Production,Producer,340684,1472144
Production,Producer,340684,1472146
Editing,Editor,340684,1313755
Production,Casting,340684,32604
Directing,Director,289180,1330499
Costume & Make-Up,Costume Design,340684,1472148
Art,Production Design,340684,1472149
Directing,Director,338964,54050
Writing,Writer,338964,1560389
Writing,Writer,338964,101903
Writing,Characters,338964,56411
Writing,Characters,338964,56412
Directing,Director,291413,82822
Writing,Writer,291413,1338249
Production,Producer,291413,56908
Production,Producer,291413,52259
Sound,Music,291413,40825
Camera,Director of Photography,291413,1358568
Production,Casting,291413,39123
Production,Casting,291413,5914
Art,Production Design,291413,64232
Art,Art Direction,291413,1746574
Art,Set Decoration,291413,64229
Costume & Make-Up,Costume Design,291413,66494
Art,Art Department Coordinator,291413,1746576
Art,Property Master,291413,1746577
Art,Assistant Property Master,291413,1461164
Directing,Script Supervisor,291413,1391606
Crew,Armorer,291413,40077
Crew,Armorer,291413,99601
Sound,Music Editor,291413,1397736
Costume & Make-Up,Costume Supervisor,291413,1746587
Costume & Make-Up,Ager/Dyer,291413,1298017
Costume & Make-Up,Set Costumer,291413,1344838
Production,ADR Voice Casting,291413,186605
Production,Casting Assistant,291413,1649355
Visual Effects,Special Effects Supervisor,291413,1415619
Sound,Boom Operator,291413,1339447
Sound,Sound Re-Recording Mixer,291413,1395709
Costume & Make-Up,Hair Department Head,291413,1401821
Costume & Make-Up,Makeup Department Head,291413,1430989
Costume & Make-Up,Makeup Artist,291413,1746607
Costume & Make-Up,Makeup Artist,291413,1430988
Editing,Digital Intermediate,291413,1746610
Editing,Digital Intermediate,291413,1746618
Editing,Digital Intermediate,291413,1494213
Editing,First Assistant Editor,291413,1746623
Sound,Foley,291413,13175
Art,Art Department Coordinator,291413,1778363
Directing,Director,302042,132722
Writing,Writer,302042,139748
Production,Producer,302042,943469
Sound,Original Music Composer,302042,1084640
Editing,Editor,302042,1200898
Production,Casting,302042,63459
Production,Casting,302042,1318157
Production,Casting,302042,979724
Art,Production Design,302042,1200899
Art,Set Decoration,302042,1818202
Costume & Make-Up,Costume Design,302042,1200900
Costume & Make-Up,Key Makeup Artist,302042,132721
Costume & Make-Up,Key Hair Stylist,302042,1818205
Production,Production Coordinator,302042,1818210
Crew,Cinematography,270007,6378
Production,Casting,270007,10496
Production,Producer,270007,17162
Editing,Editor,270007,17792
Writing,Screenplay,270007,33236
Directing,Director,270007,33254
Sound,Music,270007,965915
Production,Producer,270007,1327891
Directing,Director,105121,1037391
Directing,Director,105121,1037392
Writing,Screenplay,40070,1043155
Writing,Story,40070,1043173
Art,Art Direction,40070,1427703
Production,Producer,40070,70676
Editing,Editor,40070,43913
Directing,Director,40070,1510984
Sound,Music,40070,1480140
Sound,Music,40070,1480141
Camera,Director of Photography,40070,1539920
Editing,Editor,40070,70679
Directing,Director,345888,1480520
Costume & Make-Up,Makeup Artist,159469,4352
Writing,Screenplay,159469,22596
Directing,Director,159469,94169
Writing,Novel,159469,1206670
Directing,Director,168647,40230
Writing,Writer,168647,1141690
Directing,Director,419330,1631253
Writing,Writer,419330,1689637
Sound,Music,419330,1689638
Crew,Cinematography,419330,1689639
Editing,Editor,419330,1730014
Art,Assistant Art Director,419330,1730015
Crew,Sound Recordist,419330,1642028
Sound,Sound Effects Editor,419330,1730016
Directing,Director,413471,7166
Writing,Writer,413471,54597
Writing,Writer,413471,67783
Writing,Writer,413471,994550
Sound,Music,413471,1071607
Crew,Cinematography,413471,1518125
Writing,Novel,413471,1690826
Writing,Writer,413471,1705226
Writing,Writer,413471,1705227
Writing,Writer,413361,550043
Directing,Director,413361,1111673
Writing,Writer,413361,1672024
Crew,Editorial Staff,355065,3928
Crew,Editorial Staff,355065,6275
Production,Casting,355065,11944
Production,Casting,355065,36108
Writing,Screenplay,355065,17361
Costume & Make-Up,Costume Design,355065,20079
Production,Co-Producer,355065,33505
Crew,Editorial Staff,355065,43698
Editing,Editor,355065,56993
Production,Producer,355065,68001
Sound,Original Music Composer,355065,560227
Camera,Director of Photography,355065,1323205
Writing,Screenplay,355065,1497969
Sound,Original Music Composer,355065,1497971
Art,Production Design,355065,1500948
Directing,Director,289180,1330498
Directing,Director,348896,1487543
Directing,Director,409160,1659591
Writing,Screenplay,409160,548474
Directing,Director,340402,109692
Directing,Director,340223,1188381
Directing,Director,208039,17350
Directing,Director,50317,112249
Writing,Writer,50317,545471
Directing,Director,117038,1064969
Directing,Director,85125,931761
Directing,Director,111103,126620
Directing,Director,360292,114620
Production,Producer,360292,1104691
Production,Producer,360292,1511297
Sound,Music,360292,1377834
Camera,Director of Photography,360292,1191196
Production,Executive Producer,13943,10758
Production,Production Manager,13943,37277
Art,Set Decoration,13943,37284
Editing,Editor,13943,39992
Sound,Music,13943,68355
Costume & Make-Up,Costume Design,13943,61627
Directing,Director,13943,76081
Writing,Screenplay,13943,76082
Production,Producer,13943,76083
Production,Casting,13943,76085
Art,Production Design,13943,76086
Art,Art Direction,13943,76087
Costume & Make-Up,Makeup Artist,13943,76088
Costume & Make-Up,Makeup Artist,13943,76089
Camera,Director of Photography,13943,126318
Writing,Writer,359151,1507948
Writing,Writer,359151,1074019
Writing,Writer,359151,55474
Production,Producer,359151,1679607
Sound,Original Music Composer,359151,1349380
Editing,Editor,359151,112683
Directing,Director,386743,1135153
Production,Producer,336380,1135153
Directing,Director,336380,1456070
Directing,Director,423525,1168608
Directing,Director,112119,1053900
Directing,Director,112119,1053901
Directing,Director,112119,584008
Directing,Director,112119,1053902
Writing,Writer,112119,584009
Directing,Director,393445,35736
Camera,Director of Photography,393445,35738
Directing,Assistant Director,393445,1705456
Production,Producer,393445,85699
Production,Producer,393445,131836
Production,Executive Producer,393445,1705460
Writing,Dialogue,393445,94564
Sound,Original Music Composer,393445,71273
Sound,Sound Designer,393445,85058
Art,Production Design,393445,1705463
Art,Art Direction,393445,967
Art,Set Decoration,393445,1705465
Production,Casting,393445,1364353
Costume & Make-Up,Costume Design,393445,102252
Costume & Make-Up,Costume Design,393445,1705466
Costume & Make-Up,Costume Design,393445,8733
Editing,Editor,393445,1705467
Costume & Make-Up,Makeup Artist,393445,1705468
Directing,Director,333665,131870
Writing,Writer,333665,82885
Camera,Director of Photography,333665,1455747
Editing,Editor,333665,1455748
Art,Production Design,333665,1577302
Art,Set Decoration,333665,1613930
Costume & Make-Up,Costume Design,333665,1613931
Production,Line Producer,333665,1528785
Sound,Original Music Composer,333665,1192854
Production,Casting,333665,1738634
Production,Casting,333665,1046729
Costume & Make-Up,Key Hair Stylist,333665,1863571
Costume & Make-Up,Makeup Department Head,333665,1323760
Directing,First Assistant Director,333665,1703235
Art,Property Master,333665,1489767
Editing,Dialogue Editor,333665,1579390
Sound,Supervising Sound Editor,333665,1579391
Sound,Sound Effects Editor,333665,1825781
Crew,Stunt Coordinator,333665,102779
Camera,Still Photographer,333665,1863576
Costume & Make-Up,Key Costumer,333665,1863577
Production,Production Coordinator,333665,1703233
Directing,Script Supervisor,333665,1863578
Directing,Director,337550,1263750
Directing,Director,337550,1204082
Writing,Novel,337550,1522911
Sound,Original Music Composer,337550,1411637
Sound,Sound Designer,337550,1706631
Writing,Writer,337550,1038307
Directing,Director,189225,97083
Directing,Director,420511,85203
Writing,Writer,420511,225175
Crew,Cinematography,420511,1692441
Writing,Writer,385372,63677
Directing,Director,385372,97532
Writing,Writer,385372,1585209
Sound,Music,385372,1823568
Directing,Director,417936,1576220
Writing,Screenplay,417936,589410
Writing,Story,417936,1295546
Sound,Original Music Composer,417936,1354976
Production,Executive Producer,417936,1179333
Production,Executive Producer,417936,1652414
Production,Executive Producer,417936,1652403
Production,Casting,417936,30874
Production,Casting,417936,30876
Sound,Original Music Composer,48406,14252
Directing,Director,48406,19032
Writing,Screenplay,48406,26110
Crew,Cinematography,48406,140443
Writing,Novel,48406,1234028
Directing,Director,358353,87565
Writing,Writer,358353,1048614
Directing,Director,243599,63783
Directing,Director,51349,146922
Writing,Writer,51349,1336701
Writing,Novel,51349,51414
Directing,Director,189682,29571
Writing,Screenplay,189682,145830
Camera,Director of Photography,189682,127523
Editing,Editor,189682,30179
Art,Art Direction,189682,9062
Art,Art Direction,189682,552346
Costume & Make-Up,Costume Design,189682,1078874
Directing,Director,56143,8500
Sound,Original Music Composer,56143,8503
Writing,Writer,56143,13802
Writing,Writer,56143,10807
Sound,Music,203901,2578
Art,Art Direction,203901,12510
Costume & Make-Up,Makeup Artist,203901,14748
Directing,Director,203901,25630
Writing,Screenplay,203901,29663
Crew,Cinematography,203901,100982
Writing,Story,203901,1097807
Crew,Sound Recordist,203901,1158616
Editing,Editor,203901,1371056
Directing,Assistant Director,203901,1371057
Camera,Camera Operator,203901,1371058
Production,Production Manager,203901,1371059
Writing,Screenplay,199206,1070882
Writing,Screenplay,199206,1310446
Directing,Director,199206,1328781
Writing,Novel,199206,1595211
Directing,Director,352334,37021
Writing,Writer,352334,1494641
Writing,Writer,352334,1494642
Writing,Writer,352334,1494643
Camera,Director of Photography,352334,1494644
Editing,Editor,352334,1494645
Directing,Director,173873,1035927
Camera,Director of Photography,173873,227134
Editing,Editor,173873,1156688
Writing,Writer,173873,1156689
Sound,Original Music Composer,173873,588762
Editing,Editor,173873,1521327
Art,Production Design,173873,1330849
Costume & Make-Up,Makeup Artist,173873,1708714
Writing,Writer,261102,1074733
Writing,Writer,261102,1074735
Directing,Director,261102,1124382
Writing,Writer,261102,1261462
Writing,Writer,261102,1261463
Directing,Director,130507,67426
Writing,Screenplay,130507,121676
Camera,Director of Photography,130507,9080
Writing,Author,80850,590551
Writing,Author,80850,590552
Directing,Director,80850,99667
Writing,Writer,326045,1285234
Directing,Director,326045,939452
Directing,Director,45057,936763
Production,Producer,45057,933455
Sound,Music,45057,936765
Editing,Editor,45057,936766
Crew,Cinematography,45057,1424529
Directing,Director,195405,90069
Writing,Screenplay,195405,89094
Writing,Original Story,195405,89092
Directing,Director,63681,25161
Writing,Story,63681,39206
Writing,Adaptation,63681,289518
Directing,Director,34231,112174
Production,Producer,34231,1197416
Production,Producer,34231,1460021
Production,Producer,34231,1460022
Production,Producer,34231,1460024
Sound,Music,34231,1460026
Camera,Director of Photography,34231,1460027
Production,Casting,34231,27241
Art,Art Direction,34231,1460030
Costume & Make-Up,Costume Design,34231,1460033
Costume & Make-Up,Hairstylist,34231,1460034
Costume & Make-Up,Makeup Artist,34231,1460035
Costume & Make-Up,Makeup Artist,34231,1460036
Costume & Make-Up,Makeup Artist,34231,1460037
Sound,Supervising Sound Editor,34231,1460038
Crew,Sound Recordist,34231,1460039
Camera,Camera Operator,34231,1460040
Camera,Still Photographer,34231,1460041
Camera,Still Photographer,34231,1460042
Lighting,Gaffer,34231,1460043
Editing,Digital Intermediate,34231,1432641
Directing,Script Supervisor,34231,1460044
Production,Publicist,34231,1460045
Writing,Writer,26776,44623
Directing,Director,26776,86004
Writing,Writer,26776,16107
Production,Producer,26776,96246
Directing,Director,81178,19019
Directing,Director,81178,82678
Writing,Story,81178,95636
Directing,Director,86207,127333
Writing,Screenplay,86207,1590316
Writing,Writer,86207,44993
Writing,Writer,86207,1590317
Production,Producer,86207,1404268
Production,Associate Producer,86207,1035029
Sound,Original Music Composer,86207,19711
Directing,Director,350846,151162
Production,Executive Producer,350846,567131
Sound,Music,350846,931404
Production,Associate Producer,350846,1031992
Production,Associate Producer,350846,1506622
Production,Producer,350846,1701842
Production,Executive Producer,415542,87281
Production,Executive Producer,415542,1688144
Production,Executive Producer,415542,1688145
Production,Executive Producer,415542,1230219
Production,Executive Producer,415542,219052
Production,Executive Producer,415542,37261
Production,Executive In Charge Of Production,415542,1688260
Production,Executive In Charge Of Production,415542,153895
Production,Producer,411025,1586636
Sound,Music,411025,47916
Directing,Director,411025,1265315
Crew,Cinematography,411025,1539923
Sound,Sound Engineer,411025,1595301
Editing,Editor,411025,1777840
Editing,Editor,411025,1700475
Production,Producer,411025,1604661
Production,Producer,411025,1733549
Production,Producer,411025,1183724
Production,Producer,369769,574389
Camera,Director of Photography,369769,1539923
Camera,Director of Photography,369769,1604657
Editing,Editor,369769,1604658
Sound,Music,369769,1604659
Sound,Sound,369769,1604660
Sound,Sound,369769,1297711
Production,Producer,369769,1604661
Production,Producer,369769,1586636
Production,Producer,369769,441778
Production,Producer,369769,1643316
Directing,Director,369769,1265315
Directing,Director,390422,11343
Directing,Director,276833,42226
Directing,Director,253980,1239407
Production,Producer,253980,10850
Production,Executive Producer,253980,113672
Production,Executive Producer,253980,113674
Production,Executive Producer,253980,57027
Sound,Original Music Composer,253980,6041
Writing,Screenplay,3144,30745
Production,Producer,3144,30749
Camera,Director of Photography,3144,30750
Directing,Director,340484,929343
Production,Producer,340484,1001643
Production,Co-Producer,340484,1660850
Production,Executive Producer,340484,1095303
Production,Co-Producer,340484,1001645
Production,Producer,340484,91186
Production,Associate Producer,340484,1660851
Camera,Director of Photography,340484,1073579
Production,Producer,376386,1107430
Directing,Director,376386,1136478
